order_id,product_id,add_to_cart_order,reordered
174,7503,3,0
174,43961,4,1
174,28204,5,0
174,30884,6,1
174,11819,7,1
174,32016,8,0
174,24964,9,1
174,1463,10,1
174,27104,11,1
174,14332,12,0
174,41257,13,0
174,19184,14,0
175,3025,1,1
175,5479,2,1
175,24852,3,1
175,1516,4,1
175,12015,5,0
175,44349,6,0
175,28934,7,1
175,11777,8,0
175,32433,9,1
175,27966,10,0
175,44683,11,1
175,46346,12,1
175,48720,13,0
175,28849,14,0
176,5876,1,1
176,26497,2,1
176,17872,3,1
176,4675,4,1
176,21267,5,1
176,22825,6,0
176,41588,7,0
176,22935,8,0
176,5991,9,0
176,8518,10,1
177,21903,1,1
177,40723,2,1
177,27531,3,1
177,1158,4,1
177,37766,5,1
177,48299,6,1
177,46802,7,1
177,38159,8,1
177,35055,9,1
177,40311,10,1
177,5022,11,1
177,19906,12,1
177,29987,13,0
177,9076,14,1
177,43352,15,1
177,33731,16,0
177,24852,17,1
178,49235,1,1
178,6369,2,0
179,40604,1,0
179,31040,2,1
179,31242,3,0
179,30382,4,1
179,31343,5,0
179,21616,6,1
180,37385,1,1
180,27521,2,1
180,18234,3,1
180,35163,4,1
180,31717,5,1
180,5876,6,1
180,24933,7,1
180,17948,8,1
180,26604,9,1
180,22825,10,1
180,13176,11,0
180,41960,12,0
180,5825,13,1
180,21938,14,1
180,47209,15,1
180,16521,16,1
180,7079,17,1
181,20995,1,0
181,35166,2,1
181,8903,3,1
181,38456,4,1
181,24852,5,1
181,7461,6,1
181,14084,7,1
181,33746,8,1
183,4305,1,1
183,23789,2,1
183,6376,3,0
183,49628,4,1
183,31215,5,1
183,11512,6,1
183,49247,7,1
184,21962,1,0
184,24852,2,1
184,45265,3,0
184,23405,4,0
184,23431,5,1
184,16797,6,1
184,9710,7,0
184,1080,8,0
185,23165,1,1
185,24964,2,1
185,39812,3,0
185,11520,4,0
185,41556,5,0
185,27392,6,0
185,20899,7,0
185,5134,8,1
185,37825,9,0
185,37029,10,0
186,7781,1,0
186,44085,2,0
186,20082,3,0
186,43692,4,0
186,14947,5,0
186,41351,6,0
186,25830,7,0
186,28892,8,0
186,20314,9,0
187,24852,1,1
187,30183,2,1
187,41351,3,1
187,31869,4,0
187,6128,5,1
187,34862,6,1
187,4595,7,1
187,16797,8,1
187,5077,9,1
187,23687,10,1
188,26497,1,1
188,38275,2,1
188,38419,3,1
188,1025,4,1
188,48679,5,0
188,30305,6,1
189,35986,1,1
189,18718,2,0
189,19660,3,1
189,2966,4,1
189,19894,5,0
190,21903,1,0
190,34243,2,0
190,16797,3,0
190,23543,4,0
190,3957,5,0
190,48104,6,0
190,25659,7,0
190,22395,8,0
190,23400,9,0
190,42768,10,0
190,22959,11,1
191,24325,1,1
191,41391,2,1
191,29116,3,1
191,12811,4,1
191,2178,5,1
192,5876,1,1
192,49476,2,1
192,9598,3,1
192,18224,4,1
192,36082,5,1
192,8174,6,0
192,12456,7,0
192,15700,8,0
192,18413,9,1
192,19240,10,0
192,29117,11,0
192,43295,12,1
192,47253,13,0
192,5677,14,0
192,33527,15,0
193,12409,1,1
193,45946,2,0
193,32028,3,0
193,21291,4,0
193,3873,5,1
193,13176,6,1
193,35921,7,1
193,36646,8,1
193,42001,9,0
193,3545,10,0
193,49075,11,0
193,29594,12,0
194,3149,1,0
194,13514,2,0
194,28012,3,0
194,1860,4,0
194,45,5,1
194,16275,6,0
194,3990,7,1
194,29252,8,0
195,13176,1,1
195,3066,2,1
195,13629,3,1
195,33845,4,1
195,36522,5,0
195,43955,6,1
195,11408,7,1
195,9366,8,1
195,5746,9,1
195,4799,10,1
195,39329,11,1
195,16797,12,1
195,38777,13,1
195,49683,14,1
195,30103,15,1
195,34664,16,1
195,22654,17,0
195,23734,18,1
195,32839,19,0
195,31343,20,0
195,37985,21,1
195,38188,22,1
195,33043,23,1
195,25753,24,0
195,34851,25,0
196,13740,1,1
196,39561,2,0
196,49396,3,0
196,32293,4,0
196,30774,5,0
196,21137,6,0
196,24838,7,1
196,25931,8,1
196,33352,9,0
196,4562,10,0
197,2994,1,1
197,21137,2,1
197,45535,3,1
197,6347,4,1
197,46709,5,1
197,19660,6,1
197,42585,7,1
197,30450,8,1
197,3142,9,1
197,47630,10,1
198,33000,1,1
198,32374,2,1
198,2421,3,1
198,20842,4,1
198,24852,5,1
198,15740,6,0
198,45368,7,0
198,21417,8,0
198,47893,9,0
198,27778,10,0
199,1503,1,1
199,13070,2,0
199,23217,3,1
199,13176,4,0
199,5077,5,0
199,15097,6,0
199,1688,7,0
200,9434,1,0
200,196,2,1
200,19660,3,0
201,28476,1,0
201,40486,2,0
201,4605,3,0
201,8262,4,0
201,39507,5,0
201,14499,6,0
201,15269,7,1
201,27323,8,0
202,20406,1,0
203,26348,1,1
204,45368,1,1
204,28682,2,1
204,29987,3,1
204,39812,4,1
204,31343,5,1
204,38885,6,1
205,25146,1,1
205,28836,2,1
205,5785,3,1
206,47626,1,0
206,40174,2,1
206,16607,3,1
206,39928,4,1
206,20142,5,1
206,41787,6,0
206,20211,7,0
207,5385,1,1
207,27360,2,0
207,22128,3,0
207,2408,4,0
207,7860,5,0
207,44337,6,0
208,35350,1,0
208,36681,2,1
208,32429,3,1
208,34503,4,1
208,1582,5,1
208,28632,6,1
208,24852,7,1
208,36849,8,1
208,45066,9,1
208,48395,10,1
208,36736,11,0
208,3880,12,1
208,44926,13,1
208,34050,14,1
209,39409,1,1
209,20842,2,1
209,16965,3,1
209,8021,4,0
209,23001,5,0
210,47626,1,1
210,5479,2,1
210,48679,3,0
210,44683,4,0
210,29650,5,1
210,46969,6,1
210,45066,7,0
210,27104,8,1
210,7948,9,0
210,5161,10,1
210,41757,11,1
210,37067,12,0
210,26324,13,1
210,39261,14,0
210,10286,15,0
210,10504,16,1
210,86,17,1
211,46654,1,0
211,16797,2,0
212,17122,1,1
212,21137,2,1
212,40120,3,1
212,8953,4,0
213,46064,1,0
213,27156,2,1
213,9390,3,1
213,9076,4,1
213,46802,5,1
213,1158,6,1
213,28553,7,1
213,21077,8,1
213,21903,9,1
213,24852,10,1
213,26165,11,1
213,11941,12,1
214,5499,1,0
214,8424,2,0
214,37053,3,0
214,24852,4,1
214,21329,5,0
214,25093,6,1
214,25043,7,0
214,25890,8,1
214,40545,9,0
215,49235,1,0
215,37215,2,0
216,32850,1,1
216,49520,2,1
216,26521,3,1
216,21137,4,1
216,10831,5,1
216,8667,6,1
216,3849,7,1
216,14947,8,1
217,11262,1,1
217,3142,2,1
217,1360,3,0
219,13176,1,1
219,7987,2,1
219,21903,3,1
219,43352,4,1
220,3919,1,1
220,11432,2,1
220,14992,3,1
221,24010,1,0
221,4658,2,0
221,39097,3,0
221,40699,4,0
221,5926,5,0
221,39046,6,0
221,37797,7,0
221,4210,8,0
221,32156,9,0
222,24852,1,1
222,47626,2,1
222,35522,3,1
222,21903,4,1
222,25043,5,1
222,8424,6,1
222,28204,7,1
222,45613,8,1
222,14267,9,1
222,25146,10,1
222,42768,11,1
222,49667,12,1
222,44765,13,1
222,38273,14,1
222,31343,15,1
222,38012,16,0
222,35510,17,1
222,46993,18,1
223,23240,1,0
223,24852,2,1
223,44799,3,1
223,39604,4,1
223,46541,5,1
223,40733,6,0
223,46172,7,0
223,47842,8,0
223,19953,9,1
223,4895,10,1
223,33852,11,1
223,15483,12,1
223,4674,13,0
223,5636,14,0
223,29487,15,1
223,5450,16,1
223,41245,17,0
223,5025,18,1
223,4605,19,1
223,1700,20,0
223,307,21,1
223,14992,22,1
223,26283,23,1
223,27147,24,0
223,6165,25,0
223,1181,26,1
223,3999,27,1
224,47138,1,1
224,148,2,1
224,1940,3,1
224,49235,4,1
224,35003,5,1
224,33548,6,1
224,14910,7,1
224,34,8,1
224,45681,9,1
224,22620,10,1
224,19660,11,1
224,43409,12,1
224,27244,13,1
224,46817,14,0
224,12863,15,1
224,26767,16,0
224,21694,17,0
225,1559,1,1
225,24852,2,1
225,21709,3,1
225,24041,4,1
225,37646,5,1
225,8277,6,1
225,33100,7,1
225,47087,8,1
225,14947,9,1
225,36011,10,1
225,32655,11,0
227,45066,1,1
227,9551,2,1
227,25919,3,1
227,31624,4,1
227,32784,5,1
227,36070,6,1
228,24489,1,1
228,30391,2,0
228,7577,3,0
228,43086,4,1
228,36183,5,1
228,36406,6,1
228,36070,7,1
228,21174,8,1
228,23054,9,0
228,47439,10,1
228,45368,11,1
228,34217,12,0
228,45613,13,0
228,890,14,0
228,28849,15,0
228,49175,16,0
228,7628,17,0
228,24964,18,0
228,41953,19,0
228,46206,20,1
228,48716,21,1
228,8728,22,1
228,47209,23,1
228,13176,24,1
228,19709,25,0
228,25122,26,0
228,36550,27,1
228,16757,28,1
228,34224,29,0
228,27966,30,0
228,29180,31,0
229,21108,1,1
229,34276,2,1
229,27730,3,1
229,42495,4,0
229,11782,5,0
229,41690,6,0
229,17821,7,0
229,18266,8,0
229,25435,9,0
229,14579,10,0
229,40824,11,0
230,46667,1,0
230,26384,2,0
230,4925,3,0
230,41177,4,1
230,32689,5,1
230,34126,6,1
230,36953,7,1
231,46666,1,1
231,40203,2,1
231,45896,3,0
231,14464,4,1
231,36307,5,0
231,44254,6,1
231,25830,7,0
231,23621,8,0
231,14875,9,1
231,27845,10,1
231,10673,11,0
231,26552,12,0
231,8572,13,0
231,4932,14,0
231,8409,15,0
231,1197,16,0
231,32265,17,0
231,44234,18,0
231,26824,19,0
231,11381,20,0
231,21281,21,0
231,28569,22,0
231,4798,23,0
231,29471,24,0
232,17835,1,0
232,40501,2,0
232,13176,3,0
232,39534,4,0
232,27086,5,0
232,44204,6,0
232,10132,7,0
232,4792,8,0
232,7521,9,0
232,29558,10,0
232,39055,11,0
232,29142,12,0
232,28745,13,0
232,21137,14,0
232,17794,15,0
232,8193,16,0
232,22935,17,0
232,37458,18,0
232,45633,19,0
232,37220,20,0
232,22504,21,0
232,44293,22,0
233,9076,1,1
233,43352,2,1
233,21288,3,1
234,46313,1,1
234,33401,2,1
234,8424,3,0
234,24964,4,1
234,39275,5,1
234,24489,6,1
234,19019,7,1
234,2086,8,1
234,4208,9,0
234,46372,10,1
235,10749,1,1
235,29447,2,1
235,19816,3,1
235,12099,4,1
235,13176,5,1
235,44632,6,1
235,10070,7,1
235,30233,8,1
235,15290,9,1
235,25824,10,1
235,44090,11,1
235,41623,12,0
236,44632,1,1
236,6218,2,1
236,24838,3,1
236,44257,4,0
236,45645,5,0
236,31824,6,1
236,25890,7,0
236,21616,8,0
236,45066,9,0
236,41774,10,0
236,10132,11,0
237,47626,1,0
238,9124,1,1
238,35503,2,1
238,34217,3,1
238,23417,4,0
239,22959,1,1
239,24838,2,1
239,37646,3,1
239,36764,4,1
239,35921,5,1
239,41844,6,1
239,13740,7,1
239,47209,8,1
239,48679,9,1
239,9339,10,1
239,29118,11,1
239,35750,12,1
239,34126,13,1
239,16744,14,1
239,5194,15,1
239,19382,16,1
239,21903,17,1
239,27544,18,1
240,35121,1,1
240,29127,2,1
240,27985,3,1
240,14129,4,0
240,46720,5,1
240,18880,6,0
240,4889,7,0
240,9076,8,1
240,2846,9,0
240,24010,10,1
240,29978,11,1
240,39275,12,1
240,8639,13,1
240,5258,14,1
241,47626,1,0
241,46979,2,1
241,40332,3,0
241,39046,4,0
241,23623,5,1
242,19691,1,1
242,16797,2,1
242,13176,3,0
243,22281,1,0
243,37890,2,0
243,42450,3,0
243,41213,4,1
243,37067,5,0
243,45200,6,0
244,22935,1,0
244,35921,2,1
244,31506,3,1
244,48679,4,1
244,8412,5,1
244,45066,6,1
244,43122,7,1
244,19208,8,1
244,47209,9,1
244,7014,10,1
245,32455,1,0
245,10509,2,0
246,36550,1,1
246,5785,2,1
246,34557,3,1
247,2979,1,0
247,30135,2,0
247,2969,3,1
247,28058,4,1
247,16262,5,1
247,5801,6,1
247,6106,7,0
247,31596,8,0
247,29683,9,1
247,39239,10,1
247,4496,11,0
247,34688,12,0
247,11051,13,0
247,4422,14,0
247,49185,15,0
247,23204,16,0
248,7963,1,1
248,38508,2,1
248,22963,3,1
248,21903,4,1
248,44359,5,1
248,19057,6,1
248,30718,7,0
248,33911,8,0
248,36714,9,0
248,9689,10,1
248,26476,11,0
248,37630,12,0
248,21653,13,0
248,8021,14,1
249,27307,1,1
249,13535,2,1
249,18908,3,1
249,35767,4,0
249,42719,5,1
249,41950,6,0
249,21616,7,0
249,14159,8,0
249,8955,9,0
249,10644,10,0
249,7806,11,0
249,8021,12,0
249,30290,13,0
250,17902,1,1
250,38775,2,1
251,12409,1,1
251,21903,2,1
251,30391,3,1
251,46667,4,1
251,23178,5,1
251,13176,6,1
251,21616,7,0
251,8518,8,1
251,22935,9,1
251,7179,10,0
251,7936,11,0
251,5876,12,0
251,1158,13,0
251,5652,14,0
251,48679,15,1
251,24838,16,1
251,26606,17,0
251,6160,18,0
251,8774,19,0
251,44910,20,0
251,26369,21,0
251,43789,22,0
251,31717,23,0
251,3464,24,0
251,23375,25,0
252,11512,1,1
252,39984,2,0
252,46886,3,0
252,39599,4,1
252,39190,5,0
252,10749,6,1
252,14814,7,1
252,31717,8,1
253,46667,1,0
253,25256,2,0
253,47868,3,1
254,44275,1,1
254,27966,2,1
254,27695,3,1
254,45840,4,1
254,4957,5,1
254,5077,6,1
254,13176,7,1
254,17949,8,1
254,22035,9,1
254,21137,10,1
254,26329,11,1
254,5134,12,1
254,1194,13,1
254,40706,14,1
254,10753,15,1
254,16254,16,1
254,44560,17,1
254,37766,18,1
254,38293,19,1
254,5240,20,1
254,1408,21,1
254,18471,22,1
254,32578,23,0
254,26790,24,1
254,11130,25,1
254,48953,26,1
254,33731,27,1
254,47521,28,1
254,7021,29,1
254,43904,30,1
254,47629,31,0
254,35688,32,0
255,30945,1,0
255,31748,2,0
255,16508,3,0
255,47479,4,1
255,42085,5,0
255,34279,6,1
255,47565,7,1
255,44731,8,1
255,34358,9,1
255,872,10,1
255,29156,11,1
255,42345,12,1
255,47049,13,1
255,23527,14,1
255,24852,15,1
256,19348,1,1
256,47993,2,1
256,28842,3,1
256,2180,4,1
256,44142,5,1
256,48174,6,1
256,43205,7,1
256,43875,8,0
256,47888,9,0
256,47366,10,1
256,47052,11,0
256,3808,12,0
256,45607,13,0
256,16556,14,1
256,29821,15,0
256,36533,16,0
256,43958,17,0
258,24852,1,1
258,9387,2,1
258,22825,3,1
258,46969,4,1
258,3085,5,1
258,16797,6,1
258,39275,7,0
258,6348,8,1
258,27086,9,1
258,46676,10,0
258,33754,11,0
258,18523,12,0
258,47029,13,0
258,48726,14,0
258,45066,15,1
259,3957,1,1
259,1169,2,1
259,43295,3,1
259,6568,4,1
259,6287,5,0
259,20947,6,0
259,17333,7,0
259,20794,8,0
259,44632,9,1
259,44422,10,0
259,11688,11,0
259,22227,12,0
259,33462,13,0
260,37011,1,1
260,29930,2,1
260,20589,3,1
260,46823,4,1
260,42585,5,1
260,23634,6,1
260,24852,7,1
260,49683,8,1
260,41453,9,1
260,36023,10,1
260,9809,11,1
260,18583,12,1
260,44042,13,0
260,36956,14,1
260,21227,15,0
260,7542,16,0
261,25890,1,1
261,16185,2,1
261,46654,3,1
261,24009,4,0
261,28156,5,1
261,46906,6,1
261,18567,7,1
261,49533,8,0
261,19348,9,1
261,17638,10,1
262,23339,1,0
262,34969,2,0
262,24561,3,0
262,6677,4,0
263,34368,1,0
263,4180,2,1
263,42431,3,0
263,37449,4,0
264,39023,1,1
264,14897,2,0
264,31553,3,1
264,47865,4,1
265,13838,1,1
265,27845,2,1
265,13176,3,1
265,41658,4,1
265,18370,5,1
265,3896,6,1
265,10768,7,1
265,33731,8,1
265,12745,9,1
265,32689,10,1
265,21137,11,1
265,43352,12,0
265,26604,13,1
265,38772,14,1
265,20431,15,1
265,29898,16,1
265,17224,17,1
265,38656,18,1
265,18281,19,0
265,19678,20,1
265,21162,21,0
265,2141,22,1
265,1347,23,0
265,42701,24,1
265,18200,25,0
265,13776,26,1
265,27626,27,1
265,4920,28,0
265,9806,29,1
265,7021,30,0
265,46667,31,0
265,31717,32,1
265,32656,33,0
265,5373,34,0
265,21927,35,0
265,22935,36,1
266,41950,1,0
266,15923,2,1
266,24186,3,0
266,34126,4,1
266,14005,5,0
266,45854,6,1
266,39772,7,1
266,43183,8,0
266,34358,9,0
267,39877,1,0
267,30707,2,1
267,22825,3,1
267,35264,4,1
267,21137,5,1
267,42768,6,0
267,39180,7,1
267,8518,8,0
267,26369,9,1
268,44340,1,0
269,35715,1,1
270,22275,1,0
270,14999,2,0
270,21641,3,0
270,33189,4,0
270,30776,5,0
270,32109,6,0
271,21372,1,1
271,42117,2,0
271,5334,3,1
271,20112,4,1
272,35752,1,1
272,2119,2,0
272,24279,3,0
272,3308,4,1
272,47772,5,0
272,1583,6,0
272,37886,7,0
272,33109,8,0
272,812,9,0
272,31377,10,1
272,17615,11,1
272,33184,12,0
272,34931,13,0
272,10897,14,0
272,19003,15,1
272,41729,16,0
272,4920,17,1
272,1022,18,1
272,36086,19,1
272,21288,20,1
273,15131,1,0
273,16615,2,0
273,12305,3,0
273,17896,4,0
273,19674,5,0
273,45877,6,0
273,35298,7,0
273,5782,8,1
274,48094,1,1
274,24852,2,1
274,27156,3,1
274,28204,4,1
274,31506,5,0
274,17872,6,1
274,35535,7,1
274,5337,8,1
274,32760,9,1
274,13198,10,1
274,41238,11,1
274,34530,12,1
274,18963,13,0
275,24852,1,1
275,8277,2,1
275,4799,3,1
275,33731,4,1
275,27156,5,1
275,22853,6,1
275,37270,7,1
275,20995,8,1
275,22031,9,1
275,9755,10,0
275,47042,11,0
275,28986,12,1
275,17284,13,1
276,47672,1,1
276,37158,2,1
276,21938,3,1
276,14678,4,1
276,34243,5,1
276,24497,6,1
276,18242,7,1
276,28553,8,1
277,21903,1,1
277,6383,2,1
277,21616,3,1
277,41148,4,1
277,49610,5,0
277,49683,6,1
277,28581,7,0
277,15290,8,1
277,43768,9,1
278,15269,1,0
278,47626,2,0
278,42495,3,0
278,9387,4,0
278,41264,5,0
278,3880,6,1
279,22959,1,1
279,24852,2,1
279,43014,3,1
279,23630,4,1
279,27122,5,1
279,2002,6,1
279,19156,7,1
279,24489,8,1
279,17948,9,1
279,34684,10,0
279,436,11,1
279,21903,12,1
279,47626,13,1
279,17794,14,1
279,35887,15,1
280,29672,1,1
280,432,2,1
280,23102,3,1
280,44765,4,1
280,19057,5,1
280,30233,6,1
280,47766,7,1
280,22035,8,1
280,21137,9,1
280,17708,10,1
280,25936,11,1
280,36792,12,1
280,2732,13,1
280,21607,14,1
280,38293,15,1
280,8518,16,1
280,13176,17,1
280,31238,18,1
280,45002,19,1
280,17284,20,1
280,9521,21,1
280,6046,22,1
280,7358,23,1
280,13829,24,1
280,44359,25,1
280,31717,26,1
280,21387,27,0
280,17600,28,0
280,10126,29,1
281,43379,1,1
281,26209,2,1
281,24852,3,1
281,47766,4,1
281,15290,5,1
281,30391,6,1
281,26800,7,1
281,21903,8,1
281,20163,9,1
281,45066,10,1
282,2727,1,1
282,21338,2,1
282,23767,3,0
282,43892,4,0
283,21883,1,1
283,41273,2,1
283,41131,3,0
283,4187,4,0
284,7175,1,1
284,3142,2,1
284,35461,3,1
284,48720,4,1
284,43154,5,1
284,24964,6,1
284,14852,7,1
284,36322,8,1
284,45767,9,1
284,13176,10,1
285,31343,1,1
285,49247,2,1
285,49075,3,1
285,812,4,1
285,3599,5,1
285,16825,6,1
286,10102,1,1
286,5450,2,1
286,11182,3,1
286,24184,4,1
286,24852,5,1
286,41950,6,0
286,13966,7,0
286,22699,8,1
286,47144,9,0
286,23909,10,0
286,20166,11,1
286,43352,12,1
286,14161,13,0
286,49683,14,0
286,12032,15,0
286,32528,16,1
287,12206,1,0
287,29987,2,0
287,23909,3,0
287,21927,4,0
287,41220,5,0
287,28071,6,0
287,41290,7,0
288,24852,1,1
288,9387,2,1
288,47492,3,1
288,14870,4,1
288,31553,5,1
288,38281,6,1
288,17948,7,1
288,17794,8,1
288,49683,9,1
288,28985,10,1
288,10749,11,1
288,42585,12,1
288,34099,13,1
289,6111,1,1
289,1234,2,1
289,37646,3,1
289,42701,4,1
289,12341,5,1
289,2664,6,1
289,25821,7,1
289,39200,8,1
289,48775,9,1
289,27117,10,0
289,48946,11,0
289,920,12,1
289,18254,13,1
289,17025,14,1
289,34134,15,1
289,18079,16,0
289,10749,17,0
289,4001,18,0
289,9808,19,1
290,14722,1,1
290,46676,2,1
290,32331,3,1
290,43772,4,1
290,2172,5,1
290,8214,6,1
291,16150,1,1
291,19213,2,1
291,39732,3,1
291,24852,4,1
291,3090,5,1
291,7350,6,1
291,3957,7,1
291,27966,8,1
292,21137,1,1
292,28199,2,1
292,8174,3,0
292,13176,4,1
292,47209,5,1
292,24768,6,1
292,21872,7,1
292,6873,8,1
292,47734,9,1
292,17948,10,0
292,10305,11,0
292,36848,12,0
292,29388,13,1
292,48179,14,0
293,48109,1,1
293,16549,2,0
293,24499,3,1
293,23836,4,1
293,48857,5,0
293,42736,6,0
293,19660,7,0
293,44661,8,0
293,34605,9,0
293,16611,10,0
293,31662,11,0
293,2228,12,0
293,48179,13,0
293,258,14,0
293,16262,15,0
293,21108,16,1
293,36481,17,0
293,21092,18,0
294,19934,1,1
294,9779,2,1
294,47119,3,1
295,19437,1,0
295,9839,2,1
295,261,3,1
295,432,4,1
296,15261,1,0
296,8518,2,0
296,14578,3,0
296,6287,4,0
297,28079,1,0
297,40898,2,0
297,20255,3,0
297,17484,4,0
297,26317,5,0
297,30385,6,0
297,27845,7,0
297,27104,8,0
297,46979,9,0
297,4605,10,0
297,4853,11,0
297,47766,12,0
297,28993,13,0
297,45,14,0
297,28849,15,0
297,41658,16,0
298,49026,1,1
298,19794,2,1
298,15518,3,1
298,15984,4,1
298,24859,5,0
298,46822,6,0
299,43154,1,1
299,14161,2,1
299,26604,3,0
299,39275,4,1
299,16797,5,0
299,12341,6,1
299,10326,7,0
300,47766,1,1
300,21903,2,1
300,47780,3,1
300,31553,4,1
301,36406,1,1
301,25010,2,1
301,45603,3,1
301,2966,4,1
301,35942,5,1
301,24549,6,1
302,49235,1,0
302,28427,2,0
302,47144,3,0
302,20463,4,0
302,1940,5,0
302,1181,6,1
302,4377,7,0
302,6473,8,0
302,8953,9,0
302,30391,10,1
302,22034,11,0
302,4086,12,0
302,260,13,0
303,42224,1,1
303,6184,2,0
303,13176,3,1
304,13198,1,1
304,28934,2,1
304,49683,3,1
304,13646,4,1
304,10305,5,1
304,29941,6,1
305,36372,1,1
305,44632,2,1
305,21709,3,1
305,2717,4,1
305,22556,5,1
305,17191,6,1
305,31964,7,1
306,35561,1,1
306,46955,2,1
306,45007,3,1
306,19057,4,1
306,39560,5,1
306,12144,6,1
306,25715,7,1
306,45633,8,1
306,27966,9,1
306,5785,10,1
306,13176,11,1
306,162,12,1
306,45767,13,1
306,35851,14,1
306,48726,15,1
306,4663,16,1
306,47144,17,1
307,15541,1,1
307,26152,2,1
307,10246,3,1
307,196,4,1
307,19660,5,0
307,18067,6,0
308,17025,1,0
308,32134,2,1
308,20574,3,1
308,12614,4,1
308,24852,5,0
308,45066,6,1
308,9076,7,1
308,8518,8,1
308,41220,9,0
308,18027,10,1
308,19019,11,0
309,13255,1,0
310,44042,1,0
310,44799,2,0
310,23909,3,0
310,21938,4,1
310,16464,5,0
310,7326,6,0
310,20031,7,0
310,32433,8,0
310,48702,9,1
310,42215,10,0
310,17322,11,0
310,39735,12,0
310,35825,13,0
310,48927,14,0
311,30233,1,1
311,13176,2,1
311,23801,3,0
311,42265,4,0
311,38837,5,0
312,39898,1,1
312,54,2,0
312,35359,3,0
314,27086,1,1
314,19398,2,1
314,20299,3,1
315,32429,1,1
315,39408,2,1
315,21137,3,1
315,43352,4,1
315,39275,5,1
315,18721,6,1
315,41376,7,1
315,26604,8,1
315,47766,9,1
315,15462,10,1
315,17616,11,1
315,45840,12,1
315,45724,13,1
315,47626,14,1
315,6184,15,1
315,23029,16,1
315,7781,17,1
315,3631,18,1
315,38777,19,1
315,40469,20,1
315,6587,21,0
315,45692,22,0
315,22525,23,1
315,13740,24,1
315,42383,25,1
315,48666,26,1
315,34941,27,0
315,42342,28,0
315,42327,29,0
315,12639,30,0
315,21511,31,1
315,47740,32,1
315,21272,33,0
315,6074,34,0
315,45681,35,1
315,46175,36,0
315,36115,37,1
315,45161,38,1
316,5258,1,1
316,31805,2,1
316,196,3,1
316,12341,4,1
316,21573,5,1
316,36051,6,0
316,19828,7,0
317,42450,1,1
317,42768,2,0
317,45007,3,0
317,47626,4,0
317,46969,5,0
317,18078,6,0
317,33294,7,0
317,27104,8,0
317,43673,9,0
317,2380,10,0
317,32256,11,0
317,24184,12,0
317,29079,13,0
317,45578,14,0
317,47734,15,0
317,49588,16,0
317,25005,17,0
317,47993,18,0
317,12276,19,0
317,36639,20,0
317,30953,21,0
318,21616,1,1
318,27939,2,1
318,22963,3,0
318,24830,4,0
318,21661,5,1
319,5337,1,1
319,13176,2,1
319,30827,3,1
319,38768,4,1
319,17207,5,0
319,41787,6,1
319,9387,7,0
319,39408,8,0
319,2515,9,0
320,39947,1,0
320,39275,2,0
320,14218,3,0
320,39032,4,0
320,16797,5,0
320,40348,6,0
321,21497,1,1
321,31683,2,1
321,33674,3,1
321,44661,4,1
321,24852,5,1
321,12099,6,1
321,21137,7,1
321,7781,8,1
321,27845,9,1
321,16885,10,1
321,28993,11,1
321,9808,12,1
321,42265,13,1
321,45066,14,1
321,4799,15,1
321,30489,16,1
321,27113,17,0
321,20040,18,0
321,21376,19,0
321,21850,20,0
321,2081,21,0
321,9076,22,1
322,13819,1,1
322,432,2,1
322,19311,3,1
322,36646,4,0
322,28842,5,1
322,41259,6,0
322,4605,7,0
322,46526,8,0
322,37011,9,0
323,47209,1,1
323,4451,2,1
323,24852,3,1
323,17027,4,1
323,27548,5,1
323,39121,6,1
323,21267,7,0
323,30442,8,0
323,14872,9,0
323,22888,10,1
323,6873,11,1
323,8277,12,1
324,32538,1,1
324,16797,2,1
324,19660,3,1
325,8559,1,0
325,8781,2,0
325,8671,3,0
325,27178,4,0
325,23405,5,0
326,429,1,1
326,35042,2,1
326,21010,3,1
326,27985,4,1
326,23219,5,1
326,43565,6,1
326,21491,7,1
326,5603,8,0
326,15290,9,1
326,11422,10,0
326,23102,11,0
326,22312,12,0
326,43742,13,0
326,2225,14,0
326,30623,15,0
326,5913,16,0
326,39477,17,0
327,19660,1,1
327,11974,2,1
327,26410,3,1
327,41621,4,1
327,33120,5,1
327,23459,6,0
327,32373,7,0
327,44683,8,1
328,43394,1,1
328,21137,2,1
328,13740,3,1
328,9438,4,1
328,15011,5,1
328,27845,6,1
328,24157,7,1
328,2237,8,1
328,5818,9,1
328,41165,10,1
328,35004,11,1
329,24852,1,1
329,33793,2,1
329,4210,3,1
329,11821,4,1
329,5077,5,1
329,19125,6,1
329,47660,7,1
329,2050,8,1
329,27681,9,1
329,47766,10,1
329,12621,11,1
329,48746,12,1
329,36291,13,1
329,16897,14,1
329,49621,15,1
329,46473,16,0
329,40319,17,0
329,33184,18,0
329,16219,19,0
329,38100,20,0
329,14290,21,0
329,22774,22,0
329,42736,23,1
329,39054,24,0
329,2350,25,0
329,23734,26,0
329,46654,27,1
329,45104,28,0
330,24024,1,1
330,10586,2,1
330,40761,3,1
330,20574,4,1
330,46802,5,0
331,44632,1,0
331,38456,2,0
331,25146,3,0
331,30884,4,0
331,17570,5,0
331,18105,6,0
331,6846,7,0
331,19125,8,0
331,17535,9,0
331,46257,10,0
331,38941,11,0
331,29256,12,0
331,19129,13,0
331,33198,14,0
331,28985,15,0
331,42731,16,0
331,37892,17,0
331,7628,18,0
331,34969,19,0
331,45,20,0
331,7419,21,0
